Recursive Method
1	6.198883056640625e-06
4	1.5020370483398438e-05
7	3.504753112792969e-05
10	0.00015997886657714844
13	0.0006339550018310547
16	0.002482175827026367
19	0.009360074996948242
22	0.03289484977722168
25	0.11854100227355957
28	0.5577800273895264
31	2.0938870906829834
34	8.670634984970093
37	36.34636092185974
40	155.2160382270813
